Original File,Chunk Number,Featured Wave,is Filler
hamlet_filler.wav,33,"[[ 8.22578404e+00  3.58054141e-02 -1.81583496e-02 -5.58701523e-03]
 [ 4.97400301e-01  2.21210621e-01  2.17281422e-02  1.68670688e-02]
 [-2.34124074e-01 -2.01304953e-02 -2.47417095e-02  8.46765520e-04]
 [-1.62055310e+00 -1.21924287e-02 -5.87034035e-03  1.54538036e-02]
 [ 8.52296967e-01 -1.83212778e-02  2.94650297e-02  5.14109613e-02]
 [-1.89913913e+00  4.86329412e-02  5.52880332e-02  8.97876445e-03]
 [-3.79216628e-01  4.79681030e-02  1.10055780e-01 -2.81416931e-02]
 [ 6.34770609e-01 -1.82988365e-01  6.31820807e-02 -2.63972777e-02]
 [ 1.73130472e-01 -1.83881659e-01  3.15523671e-02  2.64729253e-02]
 [-6.75610759e-01 -1.59101311e-01  4.96869772e-03  8.79890244e-03]
 [-3.29363380e-01 -2.61089406e-02  3.69109212e-02 -1.76120490e-02]
 [-9.26471174e-01  1.68084217e-01 -2.16421464e-02 -2.26102611e-02]
 [-2.89642645e-01 -5.82049317e-02 -1.27449210e-02 -4.47477838e-03]
 [-2.54741321e-01 -2.00658796e-01 -1.78034678e-02 -1.13264011e-02]
 [-7.53460278e-01 -2.91651696e-02 -4.70148108e-02 -9.48367755e-03]
 [-8.03119602e-01  2.19593059e-01 -1.92205371e-02 -3.34736741e-03]
 [-2.72402621e-01  1.69860149e-01  4.78622751e-02  7.12907588e-03]
 [-5.71704285e-01  1.19532316e-02 -9.15469976e-02 -6.61479475e-03]
 [-6.03948978e-01 -3.80738799e-03 -7.92422734e-02  3.65909442e-03]
 [-7.69884417e-01 -2.85469734e-02 -6.30277738e-02 -4.02204652e-03]]",0
hamlet_filler.wav,34,"[[ 1.52002014e+01 -1.32733755e+00  1.85840530e-01  8.31528317e-02]
 [-1.06102787e+01 -1.46610941e+00  2.27928137e-01  2.93376093e-01]
 [ 9.62842238e-01  1.54242652e+00  5.40904349e-01  8.66381781e-02]
 [-2.46788967e+00  4.45233200e-01 -7.40722565e-03 -2.81668731e-01]
 [-7.53389118e-01  6.25835976e-01 -5.04082238e-02  8.54228119e-02]
 [ 7.33020998e-01  5.76464613e-01 -9.76423987e-02  5.83460980e-02]
 [-2.23539998e+00 -4.42746555e-01  2.52840029e-01 -2.46031415e-01]
 [ 4.55035902e-01  8.32927328e-01  3.52197565e-02  1.35456311e-01]
 [ 1.02327781e+00  7.09134153e-01 -3.57000701e-01  2.32142195e-01]
 [-1.79266158e-02 -8.96003188e-01 -1.78369345e-01 -3.34307954e-02]
 [ 9.44118970e-01  1.57991061e-01 -4.72220969e-01  4.56610014e-02]
 [-2.68633324e+00 -6.02186541e-01 -4.30761911e-02 -2.14294542e-02]
 [ 1.01588467e-01  6.44608326e-02  2.20503113e-02 -1.98741643e-01]
 [ 7.97718730e-01 -3.35976632e-02  2.18266347e-01  2.43437746e-02]
 [-1.00489568e+00 -3.09033051e-01 -9.99383491e-02 -1.32726503e-01]
 [-4.50734744e-01 -2.27851527e-01 -2.95597286e-01 -2.62601569e-02]
 [ 4.05498232e-02 -6.65705232e-02  9.80925989e-02  3.00803115e-02]
 [-2.05522461e-01  9.86409512e-02  2.29762640e-01 -4.61863787e-02]
 [ 1.19615478e-02  1.08564096e-01  2.25592035e-02 -3.97202243e-03]
 [ 1.62054324e-01  2.09757273e-01 -2.31803212e-01 -8.41725066e-02]]",1
hamlet_filler.wav,35,"[[ 1.07297834e+01 -1.62649042e+00  1.42736748e-01  2.77318361e-02]
 [-7.76586721e+00 -1.66690342e+00  1.82835583e-01 -3.23347965e-03]
 [ 1.00004681e+00  1.78947893e+00  3.25629862e-01  5.29450895e-02]
 [-2.12764236e+00 -3.85602053e-02 -1.17150393e-01  1.52032770e-01]
 [-1.05087624e+00  2.00584713e-01 -2.33004558e-02  1.12535601e-01]
 [ 3.23617245e-01  6.21487494e-01  7.59398255e-02  9.88740770e-03]
 [-3.30254168e-01  2.19747226e-01  1.63202423e-01  1.88514758e-01]
 [ 5.64078031e-01  1.02216787e+00  6.30825379e-02 -1.62938888e-01]
 [-1.03494193e+00 -2.30860241e-01  4.26245778e-02 -1.02282552e-01]
 [-2.91495873e-01 -3.63926770e-01 -1.88020864e-01  1.34830301e-01]
 [ 9.90511072e-01  3.00187432e-01 -3.08062763e-01 -4.94194311e-02]
 [-1.07579721e+00 -8.32903447e-01  3.02604295e-02 -1.52470841e-01]
 [ 5.67135630e-01  9.74648183e-02 -3.18150044e-01 -6.47011839e-02]
 [ 4.57029510e-03  2.08346432e-01 -1.11682632e-01  2.72484990e-02]
 [-1.06238700e+00 -4.74496258e-01  1.46484336e-01 -3.98181319e-02]
 [ 1.01515820e-01  2.66221814e-01 -1.04735891e-01 -1.04813459e-01]
 [ 3.62390159e-01  7.53535437e-02 -1.21231416e-01  1.07981726e-01]
 [ 6.85947521e-02  5.79642156e-02  5.67546519e-02 -1.07813487e-01]
 [-4.59532533e-02  3.64973549e-01  6.42787643e-02 -8.86207170e-02]
 [ 7.29720542e-02  1.01627231e-02 -1.49527966e-03  6.24041834e-02]]",0
hamlet_filler.wav,36,"[[ 1.06283990e+01 -1.02936249e+00  1.26632740e-02  8.62259959e-04]
 [-9.02459316e+00 -1.05812017e+00  7.97644538e-03 -6.41261833e-02]
 [ 1.69894984e+00  3.94188715e-01 -2.57962744e-01  3.08601800e-02]
 [-1.66810539e+00  8.19891952e-01 -3.21605521e-01 -8.84749517e-02]
 [-1.98399053e-01  1.53877097e+00  1.61103076e-02  1.65674754e-01]
 [ 9.09668493e-01  4.12376928e-01  3.43525476e-01 -5.79001555e-02]
 [-1.75873178e+00 -1.12802659e+00  7.32782955e-02  2.25512636e-01]
 [ 8.90007222e-01 -7.77333430e-01 -2.41786214e-01  7.00570926e-02]
 [ 2.11409754e-01  6.74744154e-01  5.73104801e-02  4.18487339e-02]
 [-3.46964235e-01 -1.08612802e-02  1.33529676e-01  5.50403772e-04]
 [ 9.16893214e-01 -3.65360852e-01  2.04556098e-01 -2.08477812e-01]
 [-1.81958964e+00 -2.19298851e-01  1.67194922e-01  1.21116827e-01]
 [-2.10235719e-02 -1.65286664e-01 -1.57743629e-01 -1.88752247e-01]
 [ 4.00386091e-01  3.22618605e-01 -1.20790523e-01 -1.33794753e-01]
 [-4.87211921e-01 -3.05040510e-02 -6.85236500e-02 -1.10423997e-01]
 [-8.18071784e-02  2.27448004e-01  2.32618093e-01 -4.17133715e-02]
 [ 4.91912547e-01  6.56702421e-01  4.83748464e-02  1.17758614e-01]
 [-2.32289393e-01 -4.37254431e-01 -2.13405539e-01  1.22300947e-01]
 [-2.22857176e-01  2.12520874e-01  1.01079316e-01 -5.00305912e-02]
 [-2.86053665e-01 -3.78538075e-02 -1.63994087e-02  4.71516129e-02]]",0
hamlet_filler.wav,37,"[[ 1.38351190e+01  1.52223517e+00  4.15996591e-01  2.28938088e-01]
 [-8.28846435e+00  3.26739831e+00  8.61772830e-03  4.22404320e-01]
 [-9.21894305e-01 -1.78961789e+00 -7.34701075e-01 -6.53383400e-01]
 [-3.70659389e+00 -1.70649250e+00  1.14363598e+00  1.20203097e-01]
 [-3.99849069e-01 -7.66316699e-01  6.23055240e-01  3.10406957e-01]
 [ 3.55026739e-01 -2.35599292e+00 -6.99296891e-01  9.09143632e-01]
 [-1.05376388e+00  1.50380169e+00 -5.57484995e-01 -1.33091794e-01]
 [-1.89089429e-01  1.77312265e-01  2.18380004e-01 -5.32438324e-01]
 [ 6.64751773e-02 -2.58233486e-01  5.65517313e-01 -2.84711915e-01]
 [ 3.38733897e-01  2.86162840e-01 -2.58647331e-01 -1.01674280e-01]
 [ 1.95185547e+00  6.87261542e-02 -9.25155514e-01  6.90500530e-02]
 [-7.60605845e-01  3.92392173e-01  1.39781429e-01  1.26344706e-02]
 [ 5.25724408e-01  1.21403462e-01 -1.37251906e-01 -1.76406407e-01]
 [ 3.25357916e-01 -3.94848914e-02  1.61749865e-01 -4.23267174e-01]
 [-4.97867698e-01  8.50921362e-02  7.91413880e-02 -6.83432088e-02]
 [-1.26498833e+00 -1.16769182e-01  8.25916800e-02  1.04047957e-01]
 [ 1.61173903e-01 -2.32395744e-03  4.45662907e-02 -2.67402727e-02]
 [-2.38515769e-01 -4.29302874e-01  2.83263084e-01  1.43885995e-01]
 [-3.47121604e-01 -3.57844263e-02 -1.41240466e-01 -5.15276783e-02]
 [ 1.09287618e-01  7.57946297e-02 -3.12518415e-01  1.30869884e-01]]",0
hamlet_filler.wav,38,"[[ 9.64791380e+00 -1.35138081e+00  9.84463561e-02  3.33103688e-02]
 [-6.91961327e+00 -1.38298673e+00  1.91484878e-01  5.97734252e-02]
 [ 1.00877732e+00  1.82980854e+00  1.74711404e-01  1.01045170e-01]
 [-1.80450260e+00  4.88842586e-02 -2.61100129e-01 -4.71648026e-02]
 [-9.73889214e-01  1.97640252e-01 -1.19508249e-01  6.75344291e-02]
 [-5.86043488e-02  5.91341015e-01  1.89190238e-01 -1.09590048e-01]
 [-2.32032256e-01 -1.12089450e-01 -6.68896671e-02  1.24494105e-01]
 [ 9.47508142e-01  8.29965022e-01  5.78454594e-03  6.10758123e-02]
 [-6.26107215e-01 -1.99958949e-01 -7.58529765e-02 -1.86434004e-04]
 [-1.79247523e-01 -5.54872169e-01 -1.62108621e-01  5.73922652e-02]
 [ 5.18384910e-01  3.26868886e-01 -1.35655028e-01 -2.04473133e-02]
 [-1.10422029e+00 -4.91897691e-01  7.50042670e-02 -5.86884195e-03]
 [ 3.52751640e-01 -1.40535299e-01 -1.08811886e-01 -1.12046622e-01]
 [ 1.85074961e-01  1.91604737e-02 -1.03377464e-01 -5.25094878e-02]
 [-9.58303571e-01 -1.69783352e-01  3.14466298e-01 -1.54955442e-02]
 [ 8.10704539e-03  1.48419674e-01 -2.98106358e-02 -9.67928240e-02]
 [ 3.98661950e-01  1.68508546e-01 -3.47055659e-03  1.21439206e-02]
 [ 1.90459076e-01  1.31162226e-01  1.45394986e-01 -8.67103788e-02]
 [-1.00834005e-01  5.81454707e-02 -1.37939716e-01  2.86811297e-02]
 [-3.00284552e-01  5.36000815e-02  1.00419560e-02  1.36166988e-03]]",0
hamlet_filler.wav,39,"[[ 9.70334967e+00  5.79722630e-01  1.95282859e-01  8.59340940e-03]
 [-5.93969629e+00  8.47165274e-01  2.74796482e-01 -3.89661510e-02]
 [ 3.90521417e-01 -3.49772754e-01 -2.00947364e-01 -5.62212664e-02]
 [-1.68282566e+00 -2.05444656e-02 -5.66560827e-02  1.79000909e-01]
 [-2.88807346e-01 -4.08653371e-01  1.26123479e-02  2.45829537e-02]
 [-1.65099193e-01  8.97895463e-02 -2.91196229e-01 -1.13504876e-02]
 [-1.03945330e+00 -5.15567787e-01  3.97635312e-01 -3.06897017e-02]
 [ 5.46258286e-02 -7.72177285e-01  4.29959599e-02 -4.01752582e-02]
 [ 4.70512783e-01 -5.85698868e-01  1.69210848e-01  4.86758236e-02]
 [ 1.35268047e-01  2.60419912e-01 -3.95213006e-02  8.04137290e-02]
 [ 3.66417863e-01  2.31080553e-01 -9.81692937e-02 -5.65418730e-02]
 [-1.22357457e+00  4.24664587e-01  4.71680104e-02  5.00737254e-02]
 [-7.62089933e-02 -1.15148378e-02  4.75925633e-02 -6.52344628e-02]
 [ 2.47494742e-01 -3.20713022e-01 -7.19569996e-02  1.29381434e-03]
 [-6.55074529e-01  3.39024325e-01 -1.54683349e-01 -2.78662670e-02]
 [-3.33643254e-01  3.16887274e-01 -7.27023324e-02 -2.59359440e-02]
 [ 2.34932894e-01 -8.78810575e-02 -4.74371443e-02 -4.31848658e-03]
 [-2.23890503e-02  1.66141071e-01  3.42023688e-04 -1.88605734e-02]
 [-7.64034223e-02 -2.18142033e-02 -8.61714587e-02 -4.99489233e-02]
 [-9.99476331e-02 -1.60557521e-01 -6.81948500e-02  3.34750304e-02]]",0
hamlet_filler.wav,4,"[[ 1.01179820e+01  1.83706122e-01 -1.68245644e-01 -7.38504508e-02]
 [-5.08528095e+00  5.24649715e-01 -7.39218371e-03 -4.03615099e-02]
 [ 1.21735694e+00 -2.64651082e-01  2.64198472e-01  1.09473624e-02]
 [-4.35076376e+00 -3.10887067e-01 -2.09811203e-01 -3.91480651e-02]
 [-2.24328840e+00  1.68544439e-01 -6.00511779e-02 -3.38903852e-02]
 [ 5.54759864e-01  9.33746567e-02  2.26670245e-03  1.32136035e-01]
 [-7.10575804e-01 -1.46432023e-01 -2.52138419e-01  3.32627752e-02]
 [ 9.22641749e-01 -2.10226717e-02  4.82930968e-02  8.12474601e-02]
 [-1.72930141e-01  7.84329872e-02  1.83814163e-01 -7.41616004e-02]
 [ 5.74430705e-01  8.60482546e-02  1.43989773e-01 -7.61843690e-02]
 [ 1.17568167e+00 -2.51671306e-01  4.70302273e-02  1.86290337e-02]
 [-8.21651914e-01 -2.09339902e-01  1.52461922e-02 -1.03991019e-01]
 [ 5.33841112e-01  1.34666160e-01 -2.71461530e-02  1.03358794e-01]
 [-2.98994521e-02  3.50916855e-02 -9.33844646e-02 -4.93410914e-03]
 [ 6.50347581e-02  9.06262526e-02  9.32549067e-03  8.56157885e-02]
 [-3.96337477e-01  1.32584494e-01  7.55700029e-02 -1.49419742e-02]
 [-5.15482956e-01 -2.11775392e-02  5.57538520e-02  2.26935338e-02]
 [-1.94075618e-02 -9.21419906e-02  5.04970034e-02  2.65075138e-02]
 [-5.65268675e-01 -5.98537817e-02 -8.94211045e-02 -4.25282026e-02]
 [-2.50841719e-01 -1.50547403e-01  1.16053739e-02 -1.04066114e-02]]",0
hamlet_filler.wav,5,"[[ 1.27102365e+01  3.71080144e+00 -3.47246001e-01  6.76204215e-02]
 [-7.97896441e+00  5.36919378e+00 -3.65241848e-01 -3.10860820e-01]
 [ 1.48449362e+00 -2.86062925e+00 -6.60822419e-01 -1.78122491e-01]
 [-3.68184059e+00 -6.04300382e-01 -5.63806741e-01  5.86527381e-01]
 [-9.76668306e-01  4.67034937e-01 -8.60255091e-02  6.73509161e-01]
 [-5.46175834e-01 -2.25046764e+00 -5.22449973e-01 -3.27913881e-01]
 [ 4.00703090e-01  2.94665618e-01  7.70538637e-01  4.28605810e-01]
 [ 1.73823238e+00 -1.25628837e+00 -5.91453266e-03 -1.03848957e-02]
 [-2.16156497e-01  4.85914718e-01  1.55327088e-01 -1.54718969e-01]
 [-1.00232100e-02  1.81127763e-01  4.82212288e-01 -2.28018178e-01]
 [ 1.16935558e+00 -5.15133152e-01  1.16352292e-01 -4.54462170e-01]
 [-1.99181939e+00  2.51205036e-01  3.29579333e-01 -1.70004265e-01]
 [ 6.04518087e-01 -7.55862089e-01  2.23630600e-01 -2.78711426e-01]
 [-3.25731120e-01 -3.82759145e-01  3.22715632e-01  3.98619439e-02]
 [-8.37257554e-01 -1.26313062e-01  2.82279078e-02 -8.29869814e-02]
 [-5.45475182e-01 -7.86848821e-01  2.15364604e-01  1.23908570e-01]
 [ 4.27047719e-01 -5.96863105e-01  2.68713765e-01  1.57788126e-01]
 [-6.78209380e-01 -4.31881665e-01 -2.39465162e-01  2.17268430e-01]
 [-7.97688461e-01  3.71179701e-02 -1.59664384e-01  1.99240440e-01]
 [ 5.14229870e-02 -2.29714587e-01  3.79744215e-02 -2.98146205e-01]]",0
hamlet_filler.wav,6,"[[ 7.96884085e+00  4.81018755e-01  5.50675708e-01 -3.22172961e-02]
 [-3.51075454e+00  1.78435935e+00  1.93904814e-01 -4.98708771e-02]
 [ 3.20719103e-01 -2.93544919e-01  1.11708943e-01  2.64274435e-01]
 [-2.69546017e+00 -1.75605884e-01  5.81107241e-01 -1.19081583e-02]
 [ 3.37075415e-03  9.86409943e-01 -1.20905525e-01  9.57361277e-02]
 [-1.98651564e+00 -8.02193584e-01  4.32984831e-01  8.20288959e-02]
 [ 7.10768549e-01  3.58839198e-01 -5.78275478e-01  9.29699433e-02]
 [ 1.14015317e+00 -4.57337964e-01 -2.96854192e-01 -2.84519092e-02]
 [ 5.46273005e-01 -8.88214422e-02 -3.53104637e-01 -3.42655139e-02]
 [ 1.20464464e-01  1.30007883e-01 -1.19837105e-01 -4.54883646e-02]
 [ 6.89711186e-01  9.82462758e-02 -1.51565952e-01  3.20295705e-03]
 [-4.48976055e-01 -1.97006585e-01 -1.54750946e-01 -5.06911409e-02]
 [-2.97213137e-01 -3.67031674e-01  1.06732891e-02 -1.15503327e-01]
 [ 3.06936534e-01 -2.24233818e-01 -1.62289799e-01 -3.36505244e-02]
 [-7.86578666e-01 -2.84703562e-01  1.98447203e-01  1.14673696e-02]
 [-7.89401187e-01 -7.94708531e-02  8.43648379e-02 -2.67160215e-02]
 [ 1.51497324e-01 -2.56113656e-01 -2.58288662e-01 -4.88306052e-03]
 [-5.23742489e-01 -4.35436000e-01  6.44653138e-03 -1.08063758e-01]
 [-4.15131423e-01 -8.38911909e-02  7.26013677e-02 -3.27276916e-02]
 [-5.04961633e-01 -9.34902768e-02 -4.70424674e-02  2.47579146e-02]]",0
hamlet_filler.wav,7,"[[ 1.50304634e+01  1.41516958e+00 -3.96007028e-01  2.32973383e-01]
 [-4.48749315e+00  7.39062852e+00  6.52478517e-02  2.85678402e-01]
 [ 8.73601912e-01 -1.11713580e+00  1.17891571e+00  8.91603550e-01]
 [-5.24518956e+00 -2.03046353e+00 -6.08287121e-01  5.24539522e-01]
 [ 1.76815783e-01  3.95637059e-01  1.04386455e+00 -4.62507133e-01]
 [-1.25383447e+00 -9.69440823e-01 -2.37201586e-01  6.23910524e-01]
 [-7.45356674e-01 -9.78240737e-02  7.43848107e-02 -7.98262189e-01]
 [ 2.40097871e-01 -1.13916028e+00  1.05931839e+00 -1.35268519e-01]
 [ 9.87866077e-02  2.26276800e-01 -3.21574986e-02 -3.48998323e-01]
 [-5.72205378e-01 -8.38771420e-01 -6.59771849e-01  1.99715660e-01]
 [ 2.57839170e-01 -4.02478128e-01 -5.26770511e-01 -2.03891672e-01]
 [-1.21970402e+00 -2.04745470e-02 -7.50035241e-01 -2.68619318e-01]
 [-1.49925212e-01 -6.29322129e-01  3.59213100e-02 -2.17628131e-01]
 [ 2.65184934e-01 -3.40760147e-01 -6.72195220e-02 -1.00904400e-01]
 [-6.77352369e-01 -6.01575450e-02  4.56546154e-02  2.42709179e-01]
 [-1.25582078e+00 -2.84780501e-01 -4.77696506e-02 -1.22304522e-02]
 [ 1.30873100e-01 -5.55047575e-01  9.83236003e-02 -2.71375937e-01]
 [-3.32321470e-01 -6.46739686e-01  6.44548022e-02  1.47237200e-02]
 [-5.68424711e-01 -1.70336784e-01 -5.02969893e-03 -1.93733692e-01]
 [-5.66035024e-01 -1.24818987e-01 -3.35835931e-01 -2.43417406e-03]]",0
hamlet_filler.wav,8,"[[ 16.96527975   2.10146404   0.04681268   0.24887551]
 [-14.87463833   1.71505203  -0.48180572  -0.08286791]
 [  2.8728005   -1.99510069  -1.11300793  -0.06890405]
 [ -2.33023435  -0.1840188   -0.66729055   1.21324653]
 [ -3.19851891  -0.09789611   2.25234325   0.1662179 ]
 [  0.35600614  -0.89544632   0.33498517   0.27519122]
 [ -0.63400284   0.33133369  -0.47199724  -0.38494675]
 [  2.34274751  -0.83092874  -0.10745228  -0.44120378]
 [  0.83429614  -0.34031387   0.71868595  -0.43261305]
 [ -0.69629956   0.47604848  -0.14173784   0.09739192]
 [  1.68505819  -0.20405236  -0.44325366  -0.33202059]
 [ -1.94211116   0.99133413  -0.54195411  -0.43954544]
 [  0.77393584  -0.21060985  -0.33071059  -0.14936868]
 [  0.528168    -0.1089034    0.49730416  -0.16714766]
 [ -1.08917844  -0.16384589   0.10919867   0.35977227]
 [ -0.50283238  -0.06932202  -0.25995492   0.12416612]
 [  0.47385279  -0.14212668   0.30424458  -0.40800291]
 [ -0.76548877  -0.44141217   0.61176147   0.27920199]
 [ -0.2081431   -0.03728969  -0.43396229   0.20255464]
 [ -0.59069703   0.10603422   0.1177912   -0.05999726]]",0
hamlet_filler.wav,9,"[[ 1.76780002e+01  2.84078407e+00  1.87346883e-01 -8.48644117e-02]
 [-6.41750446e+00  7.44291520e+00  5.01495059e-01  7.18919183e-02]
 [ 1.34923389e+00 -1.82304161e+00  1.19070798e+00 -1.23024982e-01]
 [-5.46100333e+00 -2.69293686e-01  3.29347461e-01 -3.24660649e-01]
 [-1.71803866e+00  1.53660048e+00 -4.99200483e-01 -4.42480754e-01]
 [-2.07408681e+00 -2.50436159e+00  9.29241133e-01 -5.85707246e-04]
 [-6.65007960e-01  5.87411725e-03 -2.42149727e-01  2.27951575e-01]
 [ 1.89123694e+00 -1.63556107e+00 -1.14382946e-01 -3.78043640e-01]
 [ 4.86543428e-01 -6.04529841e-01 -2.35409149e-01  4.28584842e-01]
 [-5.39367703e-01 -2.92367855e-01 -4.98330790e-01 -1.31522961e-01]
 [ 1.92849119e+00 -1.08431141e+00  2.61845299e-01  3.96842823e-01]
 [-1.51662090e+00  5.62071120e-02 -2.32178713e-01  5.45266090e-01]
 [ 6.54330228e-01 -6.51494238e-01 -5.73258251e-01 -3.08558345e-01]
 [-2.37466139e-01 -6.12964183e-01 -3.72852148e-01  4.59411507e-01]
 [-1.08410236e+00 -2.79049205e-01  2.30523233e-03  1.56835136e-01]
 [-8.28502687e-01 -3.06726499e-01 -1.07996516e-01 -2.07216164e-01]
 [ 7.02324125e-02 -6.76042994e-01 -2.56092947e-01  8.60481914e-02]
 [-1.54035104e+00 -5.00110153e-01 -2.19310660e-01 -3.54651572e-01]
 [-1.47053619e+00 -6.90951237e-02 -6.83881548e-02  1.00981402e-02]
 [-5.05480022e-01 -5.73431529e-01  1.72614368e-02 -2.73210363e-02]]",0
